,postal_code,Distance GP,Within 1 km GP,Within 3 km GP,Within 5 km GP,Distance Hospital,Within 5 km Hospital,Within 10 km Hospital,Within 20 km Hospital,Distance Supermarket,Within 1 km Supermarket,Within 3 km Supermarket,Within 5 km Supermarket,Distance Department Store,Within 5 km Department Store,Within 10 km Department Store,Within 20 km Department Store,Distance Restaurant,Within 1 km Restaurant,Within 3 km Restaurant,Within 5 km Restaurant,Distance Day Care,Within 1 km Day Care,Within 3 km Day Care,Within 5 km Day Care,Distance School,Within 1 km School,Within 3 km School,Within 5 km School
746,3633903,0.4,3.9,30.8,82.1,1.4,2.4,5.0,15.6,0.5,6.9,35.8,105.8,1.5,8.4,20.0,43.9,0.3,19.1,230.7,1242.0,0.2,11.1,88.2,209.1,0.2,6.5,32.2,70.6
747,3634000,0.7,3.3,56.3,105.0,2.3,3.7,6.0,15.2,0.4,6.1,67.0,137.5,1.4,11.0,20.0,40.8,0.3,60.6,990.8,1820.0,0.3,28.3,144.4,277.8,0.6,6.7,38.8,86.8
748,3634001,0.4,7.9,58.7,108.7,1.9,3.7,6.0,15.9,0.2,6.7,67.9,138.7,1.3,11.0,20.0,42.3,0.1,77.5,1010.0,1827.0,0.1,31.8,150.2,282.2,0.2,8.8,41.3,89.4
749,3634002,0.4,10.5,54.9,105.6,1.6,3.2,6.1,16.0,0.2,4.5,64.8,137.0,1.3,11.3,19.4,42.8,0.2,65.8,874.5,1809.0,0.1,28.7,149.0,278.7,0.3,8.6,40.7,88.5
750,3634100,0.4,10.6,53.8,104.0,1.3,3.8,6.4,16.0,0.3,5.2,66.7,136.2,1.4,11.6,19.5,43.0,0.1,56.2,789.5,1792.0,0.2,26.2,151.5,271.0,0.2,8.8,42.2,88.0
751,3634101,0.3,10.6,52.2,102.6,1.1,4.0,6.7,16.0,0.4,9.4,66.3,137.7,1.6,12.7,20.1,43.8,0.1,52.6,684.1,1756.0,0.3,22.3,152.3,265.8,0.5,7.4,43.5,88.3
752,3634102,0.2,9.3,48.6,101.2,0.9,4.0,6.1,16.0,0.5,9.2,62.7,137.2,1.7,12.9,20.2,44.0,0.2,46.0,599.7,1727.0,0.3,17.2,149.9,264.1,0.4,5.3,43.1,89.3
753,3634200,0.2,10.4,50.8,104.3,1.5,4.0,7.0,16.0,0.2,5.6,64.6,140.0,1.1,12.9,19.1,42.9,0.1,60.5,746.5,1797.0,0.2,22.7,151.5,273.9,0.3,7.7,43.8,89.4
754,3634201,0.2,10.4,53.0,109.3,1.8,4.3,7.0,15.5,0.3,8.5,65.1,147.1,0.7,13.3,18.9,41.5,0.2,80.6,789.4,1848.0,0.2,18.8,154.2,292.2,0.3,7.0,46.2,93.4
755,3634202,0.2,8.6,48.0,102.5,1.3,4.0,6.6,16.0,0.3,5.1,65.8,140.8,1.3,13.0,19.1,43.6,0.1,48.6,618.0,1759.0,0.3,15.6,150.0,270.1,0.6,5.6,43.6,89.4
756,3634203,0.3,10.0,50.0,108.6,1.6,4.0,6.8,15.9,0.3,5.7,66.0,149.1,1.0,13.4,18.9,42.3,0.2,58.6,708.0,1828.0,0.2,12.3,152.4,287.7,0.5,4.6,47.1,92.4
757,3634300,0.3,6.3,52.5,115.9,2.3,4.3,7.0,15.0,0.3,6.3,65.0,157.6,0.9,14.0,18.5,40.1,0.2,74.3,724.3,1873.0,0.1,20.7,155.4,306.6,0.5,3.4,50.6,97.2
758,3634301,0.5,4.6,49.6,115.3,2.3,4.2,6.6,15.0,0.4,5.0,62.9,156.9,1.1,14.0,18.3,40.3,0.1,60.8,675.3,1856.0,0.2,19.3,151.4,304.5,0.2,2.7,49.8,97.4
759,3634400,0.6,3.8,48.5,117.8,2.7,4.6,6.9,15.1,0.4,8.2,60.1,156.1,0.7,14.0,19.0,38.6,0.1,93.9,652.6,1873.0,0.2,35.5,145.1,312.5,0.5,3.7,46.2,101.8
760,3634401,0.3,3.2,42.4,112.9,2.5,4.0,6.1,15.6,0.5,8.2,49.3,147.5,0.6,12.5,18.8,38.2,0.1,69.0,496.1,1706.0,0.2,25.5,133.3,292.8,0.3,2.7,44.0,96.0
761,3634402,0.3,3.4,38.7,104.8,2.4,4.0,6.0,15.5,0.3,7.7,41.0,136.8,0.6,9.8,18.6,38.1,0.1,58.0,397.8,1494.0,0.2,23.8,117.7,278.3,0.7,2.8,40.4,90.5
762,3634403,0.5,3.1,38.1,105.0,2.5,4.2,6.0,15.1,0.2,7.4,43.7,136.4,0.5,10.0,18.8,38.2,0.2,65.9,427.3,1542.0,0.2,22.8,121.8,279.9,0.9,2.1,39.4,89.6
763,3634404,0.5,3.7,44.1,116.6,2.6,4.2,6.0,15.6,0.2,8.9,52.9,153.5,0.3,13.4,19.0,37.6,0.1,90.4,567.9,1799.0,0.2,30.0,140.2,301.9,0.5,2.3,44.5,97.8
764,3634500,0.3,5.2,45.4,119.0,2.3,5.0,6.2,15.0,0.2,10.1,56.8,153.6,0.5,13.4,19.4,38.0,0.1,104.9,681.7,1842.0,0.1,31.3,148.0,303.6,0.8,3.4,42.3,96.2
765,3634501,0.6,5.2,41.2,115.0,2.1,5.0,6.1,15.0,0.2,9.6,53.0,143.9,0.5,11.4,19.7,38.0,0.1,95.7,593.9,1741.0,0.2,28.1,136.3,295.6,0.7,4.4,37.5,93.9
766,3634600,0.3,4.4,52.8,123.7,2.6,5.0,7.0,14.1,0.3,4.9,70.1,157.0,1.2,12.5,20.9,36.1,0.1,61.8,1001.0,1943.0,0.3,13.9,157.7,311.7,0.3,7.7,40.1,96.4
767,3634601,0.3,4.8,47.8,119.0,2.2,5.0,7.0,15.0,0.2,10.6,62.3,149.0,0.8,12.5,20.0,37.8,0.1,95.6,816.5,1881.0,0.3,25.5,148.6,304.0,0.3,6.2,39.6,94.5
768,3634602,0.3,4.4,49.9,118.9,2.4,5.0,6.9,14.9,0.4,8.9,64.1,154.4,0.9,13.6,19.9,37.4,0.1,94.2,842.7,1892.0,0.2,26.7,154.9,309.3,0.6,3.7,42.6,95.8
769,3634700,0.3,6.9,65.3,130.2,2.2,3.9,8.0,13.4,0.5,6.3,90.4,166.1,0.9,13.0,22.0,34.5,0.2,164.7,1359.0,2010.0,0.3,18.3,174.3,332.1,0.7,4.6,43.5,99.9
770,3634701,0.6,7.7,73.9,131.1,1.7,4.4,7.1,13.8,0.3,10.2,98.2,167.1,1.4,13.0,22.0,36.4,0.1,210.9,1591.0,2029.0,0.3,10.9,196.8,338.0,0.2,3.6,49.0,106.4
771,3634702,0.4,6.5,65.4,127.7,2.2,5.0,7.0,14.0,0.3,6.3,91.6,164.5,1.4,12.9,22.0,36.0,0.1,97.1,1387.0,2012.0,0.2,11.8,192.8,329.8,0.4,6.2,50.1,99.2
772,3634703,0.3,5.6,56.0,125.8,2.6,5.0,7.0,13.3,0.3,2.6,81.2,164.2,1.3,12.1,21.6,36.0,0.1,52.4,1166.0,1987.0,0.2,9.8,174.7,321.5,0.5,9.1,41.8,97.5
773,3634705,0.3,6.9,63.4,129.2,2.5,4.9,8.0,13.2,0.5,6.2,90.6,168.0,0.9,13.0,22.0,35.8,0.2,108.4,1230.0,2012.0,0.1,19.5,182.5,332.5,0.2,9.1,44.6,99.8
774,3634706,0.2,10.0,59.9,129.4,2.4,3.7,8.0,13.0,0.4,8.0,89.4,168.2,0.7,13.0,22.0,33.9,0.2,147.3,1227.0,2008.0,0.2,23.1,170.9,330.7,0.5,7.9,41.2,99.1
775,3634709,0.2,8.7,64.1,131.5,2.2,3.9,8.0,13.0,0.3,7.8,92.4,167.4,0.6,13.0,22.0,34.6,0.1,177.4,1350.0,2013.0,0.2,23.6,175.5,332.2,0.6,6.5,44.1,99.0
776,3634800,0.5,5.0,43.3,113.5,1.9,5.0,6.2,15.0,0.2,10.7,56.0,144.0,0.9,11.5,20.0,38.0,0.1,88.8,705.8,1804.0,0.1,25.5,138.0,299.0,0.3,6.1,37.8,93.8
777,3634801,0.3,4.9,44.2,117.5,1.9,5.0,6.2,14.4,0.2,8.2,59.7,141.6,1.0,10.6,20.0,37.0,0.2,65.5,685.1,1803.0,0.2,15.0,137.8,298.1,0.2,8.4,36.1,92.2
778,3634802,0.4,4.4,40.0,110.6,1.7,5.0,6.0,14.4,0.2,8.0,52.8,139.1,1.0,10.3,20.0,37.1,0.1,64.7,580.6,1692.0,0.3,15.8,130.8,291.6,0.3,7.3,35.8,90.9
779,3634803,0.9,1.2,34.2,102.5,1.5,5.0,6.0,14.5,0.4,7.1,39.1,129.2,1.2,7.9,19.6,37.0,0.1,54.0,427.5,1485.0,0.1,12.7,111.6,278.0,0.8,4.2,29.2,84.5
780,3634805,0.5,4.1,35.4,106.8,1.5,5.0,6.0,14.1,0.2,4.7,46.7,132.8,1.1,8.9,19.9,37.0,0.1,37.2,514.3,1549.0,0.3,11.7,124.2,279.8,0.3,5.4,32.4,83.8
781,3634900,0.3,4.1,43.2,122.2,2.7,3.5,8.0,13.4,0.4,5.0,65.6,154.4,0.4,12.0,21.4,33.3,0.3,40.7,853.6,1924.0,0.3,11.9,140.7,297.3,0.6,3.9,35.6,87.6
782,3634901,0.3,7.4,51.5,126.8,2.7,3.8,8.0,13.7,0.2,5.0,76.1,162.0,0.4,12.9,22.0,33.1,0.2,51.3,1022.0,1976.0,0.2,17.8,159.7,315.4,0.3,7.5,38.4,92.7
783,3634903,0.5,7.2,47.6,126.8,2.5,4.9,7.7,14.0,0.5,5.5,73.1,160.4,0.6,12.1,20.9,35.9,0.3,47.5,920.5,1946.0,0.2,12.2,158.6,310.8,0.3,9.4,39.0,92.5
784,3634904,0.3,5.8,44.6,124.7,2.3,4.9,7.9,14.0,0.4,5.6,69.3,155.6,0.4,11.3,20.4,36.5,0.3,36.3,834.9,1910.0,0.3,10.8,155.2,304.0,0.3,9.0,38.8,91.2
785,3634905,0.2,4.9,40.5,119.9,2.0,4.9,7.5,14.0,0.3,4.9,64.6,147.3,0.4,10.6,20.1,36.6,0.2,32.6,719.4,1830.0,0.5,11.9,148.7,296.6,0.4,8.0,37.7,89.0
786,3635101,0.6,1.0,2.9,4.0,8.3,0.0,3.0,12.0,0.6,1.9,5.0,8.8,1.8,1.9,12.4,30.0,0.5,11.2,24.7,27.4,0.2,8.6,20.1,22.2,0.3,3.8,8.0,9.1
787,3635102,0.3,1.1,3.0,4.0,8.0,0.0,3.6,12.4,0.3,2.0,5.0,8.5,1.4,2.0,13.6,30.0,0.1,15.7,25.0,28.2,0.2,11.5,21.0,22.0,0.3,4.6,8.0,9.0
788,3635200,0.2,5.2,42.5,116.6,2.6,3.0,8.0,12.6,0.3,8.0,63.2,148.8,1.0,12.1,22.0,32.1,0.2,74.4,808.6,1893.0,0.3,19.6,122.3,291.2,0.4,3.2,34.8,81.6
789,3635201,0.3,6.0,40.6,108.9,2.6,3.0,8.0,12.9,0.2,8.4,57.5,145.0,1.3,11.8,21.8,32.3,0.2,72.6,688.9,1822.0,0.2,22.8,113.0,278.6,0.2,5.3,34.9,78.9
790,3635202,0.2,8.2,41.4,105.8,2.5,3.0,8.0,12.3,0.3,10.7,57.1,142.7,1.4,12.0,22.0,32.0,0.2,75.7,654.7,1798.0,0.2,26.5,113.9,269.3,0.4,6.4,35.5,77.5
791,3635203,0.2,8.7,46.7,105.0,2.3,3.0,8.0,11.6,0.3,9.6,54.8,138.9,1.7,12.0,22.0,32.0,0.2,61.3,639.1,1794.0,0.1,26.9,110.1,254.3,0.2,5.5,34.5,73.6
792,3635206,0.4,2.8,29.4,95.6,3.1,3.0,8.0,13.0,0.7,4.7,42.7,131.4,1.9,11.0,21.0,32.2,0.6,32.8,436.8,1594.0,0.2,15.4,87.0,239.0,0.6,4.0,25.8,69.1
793,3635207,0.5,1.5,26.1,92.3,3.1,3.0,7.9,13.0,0.5,2.8,38.6,128.2,2.0,10.7,21.0,32.8,0.4,19.9,404.0,1514.0,0.3,7.7,83.0,231.8,0.8,2.2,24.5,66.6
794,3635300,0.4,10.2,47.8,110.0,2.0,3.0,8.0,11.6,0.3,12.6,59.7,144.5,1.3,12.0,22.0,32.0,0.2,92.1,791.6,1855.0,0.1,31.2,117.0,280.0,0.5,7.0,36.5,80.7
795,3635301,0.4,8.0,49.3,107.1,1.8,3.0,8.0,12.0,0.3,9.1,59.8,143.0,1.7,12.1,22.1,32.0,0.3,62.8,751.1,1846.0,0.4,24.6,112.4,262.5,0.6,3.8,35.8,76.2
796,3635400,0.1,7.3,45.7,102.8,2.0,3.0,8.0,11.6,0.3,6.4,52.7,137.0,2.1,11.9,22.1,32.0,0.2,40.9,581.3,1765.0,0.1,19.7,106.3,243.5,0.3,3.9,32.4,72.6
797,3635401,0.3,6.2,38.9,96.1,2.3,3.0,8.0,12.0,0.3,5.7,45.8,126.8,2.3,11.0,22.3,32.3,0.2,26.8,483.4,1625.0,0.2,15.2,97.9,221.6,0.5,3.9,25.4,66.4
798,3635402,0.4,6.7,35.7,98.9,2.6,3.0,8.0,12.0,0.4,7.0,46.5,132.4,2.1,11.7,22.2,32.3,0.2,35.1,503.7,1688.0,0.2,20.9,97.9,234.6,0.3,4.6,27.6,68.2
799,3635403,0.3,5.9,35.9,99.1,2.8,3.0,8.0,12.9,0.5,9.2,48.4,136.2,1.8,11.7,21.4,32.0,0.4,55.1,509.5,1693.0,0.2,23.2,98.4,245.7,0.2,5.6,28.2,71.0
800,3635501,0.5,1.7,49.1,96.6,1.4,2.0,8.0,12.0,0.3,3.9,65.1,126.9,1.9,10.9,23.0,31.1,0.2,27.1,549.3,1630.0,0.6,5.9,114.5,205.6,0.8,1.6,30.0,74.2
801,3635502,0.7,1.8,39.9,84.4,2.1,2.0,7.4,11.3,1.0,0.6,45.9,110.7,2.6,9.2,23.0,31.3,0.4,7.2,327.7,1352.0,0.5,1.9,91.4,187.4,1.1,0.1,24.5,67.7
802,3635503,0.3,7.9,45.7,87.0,1.6,2.0,7.1,12.5,0.3,9.5,54.3,113.1,1.3,9.1,23.0,31.3,0.2,46.0,370.0,1423.0,0.2,11.3,103.9,185.0,0.7,5.0,30.4,67.3
803,3635505,0.1,1.0,36.0,78.3,2.4,1.7,7.0,11.0,1.1,0.1,39.1,101.7,2.7,7.6,21.8,31.0,0.1,2.3,246.7,1196.0,0.4,1.8,80.3,172.9,1.1,0.2,22.1,62.2
804,3635506,0.4,1.0,34.3,76.8,2.5,1.6,7.0,11.0,1.2,0.1,36.7,99.7,2.8,7.4,21.5,31.0,0.4,1.9,232.9,1164.0,0.3,1.6,76.3,169.4,1.2,0.2,21.1,60.4
805,3635507,0.3,2.6,39.9,80.6,2.3,1.4,7.0,12.1,0.6,2.4,43.1,99.0,2.1,7.7,21.1,32.0,0.4,10.1,265.8,1120.0,0.2,8.5,78.2,172.4,0.3,2.6,25.2,61.6
806,3635600,0.3,8.9,42.6,81.5,1.9,2.0,7.0,12.9,0.4,9.3,48.2,105.3,1.2,9.0,22.2,31.7,0.1,41.2,316.0,1328.0,0.2,13.9,93.6,173.9,0.3,6.0,27.9,63.5
807,3635602,0.4,4.4,36.9,71.8,2.6,1.1,6.9,12.1,0.4,3.1,37.1,92.4,1.6,6.1,19.5,31.5,0.3,15.9,221.5,979.4,0.3,8.3,61.2,162.4,0.6,4.3,21.9,54.6
808,3635605,0.8,0.8,19.7,67.0,3.5,1.0,5.1,12.0,1.3,0.0,21.2,72.0,1.8,3.7,19.0,31.0,0.6,5.0,100.9,470.9,0.8,2.1,38.9,144.9,1.2,0.1,17.0,55.2
809,3635607,0.9,2.8,32.4,66.6,2.8,1.0,6.2,12.0,0.3,4.1,36.2,88.4,1.6,6.0,19.0,29.3,0.3,6.8,190.0,944.5,0.2,4.6,53.1,152.1,0.9,1.7,18.7,50.1
810,3635801,2.3,0.0,1.3,33.6,4.6,1.0,5.3,10.5,2.1,0.0,1.7,35.4,4.3,1.5,20.0,30.7,0.5,1.3,18.0,268.4,2.2,0.0,3.7,85.1,2.2,0.0,3.3,31.4
811,3635806,1.8,0.0,18.7,74.1,2.8,1.1,8.0,12.0,2.0,0.0,21.4,90.2,3.6,7.3,21.2,31.0,0.2,5.2,165.3,985.0,0.2,2.0,50.1,157.7,0.2,1.0,15.5,55.4
812,3635807,0.7,3.3,41.0,92.5,1.8,3.0,8.0,11.7,1.0,0.7,51.0,125.4,2.6,10.3,22.4,32.0,0.1,15.1,476.4,1593.0,0.9,2.4,100.7,209.8,1.0,0.4,25.7,70.7
813,3635809,1.3,0.0,14.5,78.5,3.3,2.9,7.4,12.0,1.2,0.5,21.4,104.2,3.1,8.5,22.0,33.0,0.2,3.5,205.0,1190.0,0.9,1.5,54.4,171.8,1.4,0.0,13.8,60.7
814,3635900,0.4,3.8,33.6,105.3,1.8,4.2,7.1,14.0,0.6,2.7,51.1,134.0,0.8,10.4,20.0,35.5,0.4,26.2,566.6,1668.0,0.2,8.4,121.9,275.5,0.7,3.2,32.9,80.8
815,3636000,0.2,7.1,13.1,30.8,2.6,1.0,4.0,13.0,0.4,5.3,15.1,43.0,2.9,4.1,18.2,35.0,0.2,31.6,69.9,361.6,0.3,7.6,25.9,63.0,0.4,5.8,13.1,34.3
816,3636001,0.3,4.2,15.9,34.4,1.9,1.0,4.0,13.0,0.4,3.2,19.2,46.0,2.5,5.3,18.4,35.0,0.2,23.2,77.3,389.2,0.2,4.7,32.2,66.0,0.3,3.9,17.7,37.7
817,3636002,0.6,1.4,18.2,31.8,1.6,1.0,4.0,13.0,0.8,1.6,20.1,38.4,2.1,4.0,16.8,35.0,0.3,12.6,80.0,236.5,0.4,3.6,35.8,63.5,0.6,1.8,20.2,37.0
818,3636100,0.4,4.1,11.7,27.7,3.4,1.0,4.0,13.0,0.3,4.1,12.3,36.2,2.8,3.2,17.4,35.0,0.3,14.0,66.3,258.0,0.5,4.6,22.8,55.9,0.5,2.9,11.2,30.9
819,3636101,0.4,5.0,12.6,33.0,3.2,1.1,4.2,13.0,0.2,5.2,15.5,45.6,2.3,4.8,18.5,35.0,0.2,25.4,70.2,445.3,0.3,6.9,27.9,64.0,0.3,4.1,13.6,33.6
820,3636102,0.7,1.3,14.1,36.0,3.0,1.0,4.5,13.0,0.6,3.3,19.7,50.3,1.8,6.4,19.0,35.0,0.3,14.3,72.5,594.6,0.3,4.8,30.3,70.0,0.4,2.3,17.4,34.7
821,3636200,0.6,1.1,13.7,24.3,2.9,1.0,3.2,13.0,1.2,0.1,20.2,30.0,1.4,2.3,17.0,34.1,0.3,5.6,61.1,109.8,0.4,7.3,29.5,48.5,0.8,2.2,17.7,26.9
822,3636201,0.3,1.5,10.6,20.3,3.3,1.0,3.0,12.5,0.7,3.8,17.5,28.0,1.7,1.6,16.3,32.6,0.3,7.0,43.7,89.0,0.2,6.8,23.3,43.1,0.7,1.7,13.6,25.4
823,3636300,0.8,1.3,15.8,29.3,2.5,1.0,4.0,13.0,1.0,0.3,22.2,40.3,1.3,3.4,17.8,35.0,0.3,5.5,72.7,314.9,0.3,4.9,35.4,57.7,0.5,3.2,21.4,31.7
824,3636402,0.9,0.7,15.3,28.4,2.9,1.0,4.0,13.0,1.2,0.3,20.8,38.4,1.7,3.6,17.9,34.8,0.4,7.6,71.5,279.9,0.3,5.3,32.3,57.0,0.8,1.7,19.7,30.3
825,3636403,0.6,1.0,12.0,21.4,3.4,1.0,3.0,12.4,1.1,0.5,17.9,28.1,1.9,1.6,16.6,32.3,0.4,5.0,50.9,93.1,0.2,5.7,24.8,43.9,1.0,0.7,14.4,25.7
826,3636500,0.9,0.7,5.0,20.3,4.5,1.0,5.0,12.0,1.8,0.0,5.0,18.8,2.2,3.0,13.1,31.2,0.7,2.4,16.0,73.9,0.6,1.7,8.9,34.7,0.9,0.7,5.9,24.1
827,3636501,0.3,3.6,5.6,24.1,3.8,1.0,5.0,12.0,1.0,0.4,5.3,24.9,1.4,3.5,15.2,32.9,0.2,5.2,22.3,98.1,0.3,3.1,10.1,45.5,0.4,2.0,6.5,31.2
828,3636502,0.5,2.7,9.5,25.0,3.1,1.0,5.0,12.1,0.9,0.9,8.0,26.3,1.1,3.8,14.9,33.6,0.5,3.1,36.1,103.0,0.8,1.1,16.5,48.3,0.9,0.8,9.3,30.9
829,3636503,1.0,0.5,9.1,24.0,3.1,1.0,4.4,12.0,0.2,1.0,5.8,24.7,1.7,3.0,14.2,33.5,1.4,0.0,35.1,98.7,0.3,1.0,14.6,44.2,0.3,1.0,8.2,27.5
830,3636601,0.7,2.6,8.5,22.4,3.9,1.0,5.0,12.1,0.8,0.9,7.3,21.7,2.0,3.1,14.4,32.6,0.4,3.9,24.8,86.1,0.3,4.2,11.6,41.9,0.5,2.8,8.5,29.5
831,3636602,0.9,0.5,8.4,17.2,3.9,1.0,4.4,12.2,0.9,1.2,5.7,18.3,2.8,3.1,13.5,33.5,1.0,0.7,21.3,60.5,0.6,3.3,10.5,36.4,0.6,2.2,8.1,26.4
832,3636603,0.8,0.8,11.6,20.3,3.3,1.0,4.5,12.0,0.4,2.6,10.1,21.1,2.2,3.6,12.7,32.5,0.3,2.1,31.0,71.2,0.6,3.8,17.0,40.1,0.6,2.7,12.1,29.5
833,3636605,0.8,0.8,8.4,19.1,3.9,1.0,4.8,12.1,0.7,1.6,6.3,18.5,2.5,3.0,13.5,33.0,0.9,1.2,22.9,66.7,0.6,2.7,10.9,36.5,0.6,2.0,8.3,26.2
834,3636606,1.3,0.1,5.7,17.5,4.3,1.0,4.6,12.6,1.2,0.1,3.3,17.8,2.8,3.0,13.9,33.8,1.2,0.1,12.4,61.2,1.0,1.6,8.0,36.3,1.0,1.1,5.0,26.4
835,3636700,1.1,0.3,12.1,24.7,2.8,1.0,5.0,12.0,1.1,0.5,9.3,26.0,1.9,4.0,13.3,32.6,0.5,2.9,31.0,95.4,0.5,1.9,19.0,46.0,0.5,1.6,12.4,32.4
836,3636701,1.1,0.1,12.1,23.3,2.7,1.0,5.0,12.0,0.5,1.3,8.6,23.9,1.6,4.0,12.0,32.0,0.4,3.1,26.0,81.8,0.7,3.3,19.7,42.9,0.7,2.5,13.4,31.4
837,3636800,0.9,1.8,7.0,19.0,2.6,1.0,3.0,13.0,0.4,2.3,13.8,26.0,1.6,1.0,15.8,34.0,0.9,2.3,21.2,78.7,0.6,3.2,21.8,42.2,0.6,2.7,13.5,25.2
838,3636801,0.8,1.5,7.5,19.5,2.5,1.0,3.0,13.0,0.5,5.7,15.0,27.0,1.2,1.5,16.0,34.0,0.8,7.9,26.5,82.8,0.6,3.9,23.6,42.6,0.7,2.5,14.3,25.3
839,3636802,0.5,2.6,7.7,19.3,2.9,1.0,3.0,12.8,0.3,5.7,14.5,26.6,1.4,1.1,15.8,33.4,0.4,7.5,27.4,82.3,0.3,7.4,21.7,42.2,0.4,3.5,13.2,25.0
840,3636803,0.8,1.8,7.0,18.2,3.1,1.0,3.0,12.6,0.6,4.3,12.9,25.6,2.1,1.0,15.0,32.9,0.7,2.8,21.3,77.4,0.2,4.4,18.9,41.6,0.2,3.8,11.1,25.0
841,3636804,0.5,2.0,7.0,19.3,3.7,1.0,3.0,12.0,0.7,4.0,12.6,25.6,2.3,1.0,14.7,31.7,0.7,2.9,20.7,77.8,0.4,3.7,17.9,44.4,0.4,3.6,10.0,25.5
842,3636805,0.3,2.5,7.1,20.3,3.5,1.0,3.0,12.0,0.4,4.2,13.8,26.0,2.0,1.0,15.2,31.9,0.4,4.1,23.1,82.1,0.4,5.8,18.8,47.0,0.3,3.6,10.8,26.3
843,3636902,0.2,1.9,15.4,29.6,1.8,1.0,4.0,13.0,0.4,4.8,21.9,37.3,0.7,4.0,16.8,35.0,0.4,9.5,67.0,238.6,0.7,6.3,37.8,57.5,0.7,3.7,22.8,34.1
844,3636909,0.5,2.0,11.5,21.9,2.0,1.0,3.0,13.0,0.4,6.4,18.1,30.4,0.8,2.6,16.6,34.0,0.2,9.0,38.5,101.7,0.5,3.7,31.4,45.1,0.6,3.3,17.9,26.6
845,3636910,0.8,1.6,14.7,25.2,2.2,1.0,3.5,13.0,0.4,4.7,21.4,32.1,0.5,3.2,17.0,34.4,0.4,10.3,60.7,125.1,0.2,4.8,34.4,50.4,0.5,2.9,20.2,28.6
846,3636911,0.4,2.0,11.0,24.1,1.8,1.0,3.0,13.0,0.4,3.9,18.4,30.7,1.1,2.8,16.2,34.0,0.6,5.9,40.6,104.9,0.6,2.5,31.4,47.6,0.2,3.1,17.8,28.7
847,3636912,0.6,1.8,10.4,23.3,1.9,1.0,3.0,13.0,0.5,3.1,17.9,29.5,1.2,2.3,15.9,34.0,0.8,4.4,37.8,102.0,0.5,2.5,30.4,46.9,0.3,3.3,17.7,28.1
848,3637000,0.5,1.0,14.7,27.4,0.8,1.0,3.1,13.0,0.6,2.9,16.5,30.0,2.6,3.0,15.8,34.0,0.6,1.2,57.2,105.5,0.4,4.9,26.2,53.1,0.9,1.1,18.1,34.0
849,3637001,0.7,1.0,13.9,27.7,0.5,1.0,3.1,13.0,0.7,2.3,17.0,30.0,2.3,3.0,15.5,34.0,0.7,0.9,53.6,105.5,0.3,5.2,26.4,52.9,0.7,2.2,18.0,34.0
850,3637002,0.7,1.0,7.2,27.6,1.1,1.0,3.1,13.0,0.6,2.9,11.2,30.0,2.8,3.0,14.9,34.0,0.8,0.9,32.1,104.9,0.2,3.2,17.3,52.2,0.3,1.1,11.1,34.0
851,3637003,0.7,0.8,6.1,27.4,0.9,1.0,3.0,13.0,0.9,1.2,10.4,30.0,2.5,3.0,14.5,33.9,1.2,0.1,24.5,104.9,0.5,3.0,18.1,52.0,0.5,2.2,11.1,34.0
852,3637004,1.4,0.0,17.6,28.8,1.4,1.0,3.2,13.0,1.4,0.0,17.8,30.9,1.9,3.1,16.8,34.0,0.9,1.9,73.9,113.5,0.8,2.0,32.3,54.5,1.5,0.0,20.0,34.2
853,3637005,1.1,0.4,17.8,29.3,1.6,1.0,3.2,13.0,1.3,0.0,19.8,32.4,2.3,3.2,16.0,34.2,0.5,3.7,79.5,124.5,0.7,1.0,34.7,56.8,1.1,0.2,19.1,34.3
854,3637102,0.9,1.2,17.1,30.0,1.8,1.0,4.1,13.0,1.1,0.4,16.4,34.9,1.8,3.9,17.0,34.7,0.4,8.6,73.3,178.5,0.7,2.0,30.0,60.5,1.0,1.1,18.1,36.1
855,3637105,0.7,2.5,11.8,25.9,2.9,1.0,5.0,12.0,0.6,1.0,8.8,26.7,0.3,3.9,15.5,34.0,0.2,7.7,42.4,105.7,1.1,0.4,19.9,49.3,1.4,0.0,10.1,30.2
856,3637106,0.4,4.0,13.8,27.0,2.4,1.0,3.9,13.0,0.9,1.8,12.9,35.5,2.5,3.2,16.7,34.8,0.5,17.8,64.3,212.3,0.4,4.4,23.7,57.6,0.3,3.1,13.6,32.9
857,3637107,0.6,2.5,9.0,23.8,3.3,1.0,3.2,13.0,0.4,1.0,8.3,27.5,3.4,2.2,16.0,34.0,0.3,16.1,55.4,109.6,0.4,3.8,16.4,48.0,1.0,1.2,8.9,27.9
858,3637301,0.5,1.0,5.7,26.9,4.9,0.6,3.0,12.0,0.6,0.9,9.8,37.6,3.3,1.9,15.4,30.2,0.6,0.9,14.7,126.6,1.6,0.2,13.5,60.3,1.9,0.0,7.4,30.3
859,3637303,2.7,0.0,1.0,6.5,7.1,0.0,2.9,12.0,2.2,0.0,1.5,9.5,5.7,0.3,12.1,29.4,2.2,0.0,1.1,17.4,2.6,0.0,1.3,14.3,2.5,0.0,1.2,7.6
860,3637306,5.7,0.0,0.1,0.7,9.5,0.0,0.6,9.9,5.9,0.0,0.0,0.9,8.5,0.0,2.8,25.3,1.2,0.6,0.8,1.8,3.9,0.0,0.2,2.0,3.2,0.1,0.3,1.8
